Timestamp,Have you taken a course on machine learning?,Have you taken a course on information retrieval?,Have you taken a course on statistics?,Have you taken a course on databases?,What is your gender?,Chocolate makes you.....,What makes a good day for you (1)?,What makes a good day for you (2)?,What programme are you in?,Birth Day,Birth Month,Birth Year,Neighbors,Competition,Random,Stress,Time you went to be Yesterday
4/1/2019 16:01:48,yes,1,sigma,ja,male,i have no idea what you are talking about,sunshine,slumberparties,computer science,22.0,3.0,1994.0,9.0,100.0,0.0,1.0,5.0
4/1/2019 16:01:48,yes,0,mu,ja,unknown,i have no idea what you are talking about,sun,friends,information sciences,27.0,9.0,1994.0,470.0,5.0,7.0,2.0,1.0
4/1/2019 16:01:48,yes,1,mu,ja,male,fat,good food,hot shower,artificial intelligence,5.0,5.0,1993.0,1.0,5.0,4.57,99.0,0.0
4/1/2019 16:01:48,yes,1,mu,nee,male,fat,a dopamine rush,sun shining,artificial intelligence,7.0,10.0,1994.0,5.0,3.0,3.0,68.0,1.0
4/1/2019 16:01:48,yes,0,mu,ja,female,neither,sunshine,friends ,business administration/business analytics,14.0,7.0,1995.0,8.0,80.0,8.0,10.0,22.0
4/1/2019 16:01:48,yes,1,mu,nee,male,i have no idea what you are talking about,kindness,food,artificial intelligence,14.0,7.0,1991.0,400.0,100400.0,2.0,5.0,23.0
4/1/2019 16:01:48,no,0,mu,nee,male,neither,enough time in the morning,slow day,finance,17.0,3.0,1994.0,3.0,0.25,7.0,0.0,1.0
4/1/2019 16:01:48,no,1,mu,ja,female,neither,when i see dogs and can pet them,when i get to spend the day with my boyfriend,artificial intelligence,30.0,10.0,1994.0,1.0,100.0,7.0,15.0,1.0
4/1/2019 16:01:49,yes,0,mu,nee,female,fat,nice weather ,lovely people around you ,bioinformatics and systems biology,4.0,6.0,1994.0,1.0,6.0,6.0,6.0,2.0
4/1/2019 16:01:49,no,0,mu,nee,female,neither,friends,weather,computational science,14.0,7.0,1994.0,4.0,1.0,6.0,10.0,1.0
4/1/2019 16:01:49,yes,0,mu,ja,male,neither,no deadlines to work on ,sunny weather ,artificial intelligence,4.0,8.0,1993.0,1.0,12.0,8.0,20.0,2.0
4/1/2019 16:01:49,no,1,unknown,nee,male,fat,sun cream,sailboat,computational science,20.0,12.0,1993.0,400.0,0.2,6.0,40.0,22.0
4/1/2019 16:01:49,yes,1,sigma,ja,female,neither,productive ,chocolate ,artificial intelligence,30.0,4.0,1993.0,5.0,100.0,9.0,0.0,23.0
4/1/2019 16:01:49,yes,0,mu,nee,female,slim,beach,sun,business administration/business analytics,7.0,2.0,1995.0,2.0,1000.0,8.0,10.0,1.0
4/1/2019 16:01:50,no,0,mu,ja,male,fat,sunny day,fun,finance,27.0,8.0,1996.0,1.0,90.0,7.0,70.0,23.0
4/1/2019 16:01:50,yes,1,mu,unknown,male,i have no idea what you are talking about,fun ,daan,artificial intelligence,18.0,6.0,1992.0,20.0,,1.0,2.0,1.0
4/1/2019 16:01:50,yes,0,mu,ja,male,slim,no lectures,pizza,business administration/business analytics,9.0,11.0,2001.0,471.0,5.0,1.0,10.0,2.0
4/1/2019 16:01:50,yes,0,mu,ja,male,i have no idea what you are talking about,"weed, beer","no weed, no beer, no sun",computer science,11.0,8.0,1994.0,6.0,25.0,3.141,5.0,1.0
4/1/2019 16:01:50,no,1,mu,nee,female,neither,succeeding in life,being well rested,artificial intelligence,2.0,9.0,1995.0,2.0,1.0,5.0,60.0,23.0
4/1/2019 16:01:51,no,0,mu,nee,male,i have no idea what you are talking about,completing my thesis,passing this course,econometrics and operations research,9.0,10.0,1993.0,7.0,7.0,2.0,5.0,1.0
4/1/2019 16:01:51,yes,0,mu,ja,male,i have no idea what you are talking about,blue sunny sky,gangbangparty,computer science,16.0,2.0,1989.0,10.0,1000.0,6.0,100.0,3.0
4/1/2019 16:01:51,yes,0,mu,ja,male,i have no idea what you are talking about,success,love,artificial intelligence,16.0,2.0,1995.0,2.0,100.0,9.0,80.0,3.0
4/1/2019 16:01:51,no,0,mu,nee,male,fat,having time to chill,still being productive,finance,2.0,9.0,1994.0,8.0,0.0,1.0,50.0,0.0
4/1/2019 16:01:51,no,0,mu,nee,female,unknown,everything,everything,computational science,11.0,3.0,1996.0,1.0,16.0,6.0,100.0,0.0
4/1/2019 16:01:52,no,0,mu,ja,male,neither,winning a tennis match,being with friends,bioinformatics and systems biology,13.0,2.0,1995.0,4.0,5.0,9.0,30.0,1.0
4/1/2019 16:01:51,yes,1,mu,nee,male,neither,productive,gezellig,artificial intelligence,12.0,3.0,1997.0,8.0,5.0,8.0,50.0,0.0
4/1/2019 16:01:52,unknown,unknown,unknown,unknown,unknown,unknown,x,x,other,12.0,3.0,1997.0,,,,,
4/1/2019 16:01:52,no,0,mu,nee,female,i have no idea what you are talking about,llamas,pungent paws,artificial intelligence,3.0,6.0,1997.0,469.0,100470.0,5.0,78.0,2.0
4/1/2019 16:01:53,no,0,unknown,ja,female,fat,enough sleep the night before,a sunny day,bioinformatics and systems biology,1.0,5.0,1996.0,250.0,10.0,84.0,50.0,23.0
4/1/2019 16:01:53,yes,1,mu,nee,unknown,neither,food,drinks,bioinformatics and systems biology,8.0,7.0,1985.0,4.0,30.0,9.0,50.0,22.0
4/1/2019 16:01:53,yes,1,mu,nee,male,i have no idea what you are talking about,nice weather,good food,artificial intelligence,8.0,7.0,1995.0,5.0,,2.0,80.0,0.0
4/1/2019 16:01:53,no,0,mu,nee,male,i have no idea what you are talking about,good weather,being drunk,computational science,11.0,11.0,1995.0,8.0,99.0,7.0,10.0,0.0
4/1/2019 16:01:53,yes,0,unknown,ja,male,i have no idea what you are talking about,weed,sex,bioinformatics and systems biology,19.0,12.0,1992.0,20.0,90.0,8.0,75.0,0.0
4/1/2019 16:01:53,no,0,sigma,nee,male,fat,small things that go right ,happy people,"management, policy analysis and entrepeneurship in health and life sciences",10.0,8.0,1996.0,0.0,30.0,2.0,80.0,23.0
4/1/2019 16:01:56,no,0,mu,nee,male,fat,being at the vu,living at the vu,computational science,13.0,7.0,1995.0,8.0,100.0,227.0,50.0,14.0
4/1/2019 16:01:54,yes,0,mu,nee,male,i have no idea what you are talking about,gf,weed,artificial intelligence,22.0,9.0,1993.0,22.0,100.0,7.0,60.0,20.0
4/1/2019 16:01:55,no,0,mu,nee,male,i have no idea what you are talking about,food,dog,computer science,22.0,2.0,1993.0,4.0,10.0,7.0,70.0,24.0
4/1/2019 16:01:55,yes,1,mu,ja,male,fat,sex,no school,business administration/business analytics,15.0,10.0,1993.0,1.0,50.0,8.0,75.0,23.0
4/1/2019 16:01:55,no,0,mu,nee,male,neither,slept well,ate well,finance,22.0,11.0,1993.0,5.0,100470.0,12.0,0.0,22.0
4/1/2019 16:01:55,yes,0,sigma,ja,male,i have no idea what you are talking about,sun light,warm weather,computational science,12.0,4.0,1993.0,2.0,7.0,4.0,42.0,23.0
4/1/2019 16:01:55,yes,1,mu,ja,male,i have no idea what you are talking about,nice food,data mining lectures,artificial intelligence,23.0,1.0,1996.0,6.0,40.0,7.0,5.0,24.0
4/1/2019 16:01:55,yes,0,mu,nee,female,fat,good night of sleep,working out,bioinformatics and systems biology,30.0,7.0,1992.0,8.0,1.0,7.0,50.0,22.0
4/1/2019 16:01:55,yes,0,mu,nee,male,fat,coffee,sun,bioinformatics and systems biology,30.0,10.0,1992.0,9.0,5.0,2.0,25.0,23.0
4/1/2019 16:01:56,no,0,unknown,nee,unknown,fat,sunny ,free of work,finance,2.0,9.0,1993.0,4.0,100.0,7.0,75.0,0.0
4/1/2019 16:01:56,yes,1,mu,nee,female,fat,nice weather ,friends ,artificial intelligence,7.0,10.0,1993.0,2.0,0.25,9.0,5.0,22.0
4/1/2019 16:01:56,no,1,mu,ja,male,i have no idea what you are talking about,sun,-,information sciences,7.0,3.0,1993.0,1.0,42.0,6.0,42.0,24.0
4/1/2019 16:01:56,no,0,mu,ja,male,fat,sun ,day drinking ,computational science,13.0,1.0,1994.0,5.0,10.0,1.0,15.0,23.0
4/1/2019 16:01:57,no,0,mu,nee,female,slim,coffee,sunshine,econometrics and operations research,15.0,6.0,1996.0,2.0,10.0,4.0,80.0,23.0
4/1/2019 16:01:57,no,0,mu,nee,female,neither,chilling,sun,artificial intelligence,23.0,3.0,1994.0,5.0,2.0,8.0,70.0,1.0
4/1/2019 16:01:57,yes,1,mu,ja,male,fat,music,books,bioinformatics and systems biology,28.0,12.0,1993.0,5.0,10.0,2.0,26.0,23.0
4/1/2019 16:01:57,yes,0,mu,ja,male,neither,sex,eating out,computer science,1.0,9.0,1995.0,3.0,0.25,42.0,65.0,1.0
4/1/2019 16:01:57,no,0,sigma,ja,male,neither,waking up energized,fun things planned,artificial intelligence,16.0,2.0,1990.0,5.0,0.1,3.0,9001.0,3.0
4/1/2019 16:01:57,yes,0,mu,ja,male,neither,sun,feyenoord,econometrics and operations research,25.0,12.0,1995.0,1.0,10.0,3.0,5.0,0.0
4/1/2019 16:01:57,no,1,mu,nee,unknown,neither,weather,ðŸ˜Ž,computational science,25.0,12.0,1995.0,,100.0,,,
4/1/2019 16:01:58,yes,0,mu,ja,male,i have no idea what you are talking about,sun,round,business administration/business analytics,24.0,12.0,1993.0,0.0,220.0,6.0,92.0,7.0
4/1/2019 16:01:58,no,0,sigma,ja,female,fat,sunny day,positive mood,econometrics and operations research,30.0,12.0,1992.0,5.0,10.0,11.0,50.0,2.0
4/1/2019 16:01:58,yes,1,mu,ja,unknown,i have no idea what you are talking about,sun,sleep,artificial intelligence,19.0,2.0,1996.0,2.0,1.0,9.76,10.0,23.0
4/1/2019 16:01:58,yes,1,mu,nee,female,neither,sun,dinner,artificial intelligence,23.0,9.0,1996.0,2.0,5.0,4.0,80.0,23.0
4/1/2019 16:01:58,no,0,mu,ja,male,i have no idea what you are talking about,peace everywhere,don't know,bioinformatics and systems biology,20.0,9.0,1987.0,1.0,25.0,7.0,100.0,5.0
4/1/2019 16:01:58,yes,1,mu,ja,male,slim,sunny weather,sports activity,artificial intelligence,20.0,9.0,1995.0,2.0,1.0,4.0,30.0,23.0
4/1/2019 16:01:59,yes,1,mu,nee,male,fat,food,waking up on time,artificial intelligence,3.0,6.0,1995.0,1.0,5.0,9.0,20.0,2.0
4/1/2019 16:01:59,no,1,unknown,ja,male,neither,extra hours of sleep,empty to do list ,computer science,15.0,6.0,1993.0,350.0,120.0,6.0,1.0,0.0
4/1/2019 16:02:00,yes,1,mu,ja,male,unknown,Â¯\_(ãƒ„)_/Â¯,Â¯\_(ãƒ„)_/Â¯,artificial intelligence,1969.0,69.0,1969.0,8.0,100.0,3.0,9001.0,3.0
4/1/2019 16:02:00,yes,0,mu,ja,female,i have no idea what you are talking about,the sun,soccer,business administration/business analytics,25.0,3.0,1969.0,2.0,80.0,9.0,20.0,23.0
4/1/2019 16:02:00,yes,0,mu,nee,female,neither,sunny,not working,humanities research,19.0,4.0,1969.0,6.0,80.0,9.0,30.0,0.0
4/1/2019 16:02:00,no,0,mu,nee,female,fat,sunny day,"friends, having a dring and bites",artificial intelligence,14.0,9.0,1969.0,6.0,0.04,4.0,30.0,22.0
4/1/2019 16:02:00,no,0,mu,nee,male,fat,beer,sunshine,business administration/business analytics,23.0,2.0,1969.0,5.0,5.0,8.0,70.0,1.0
4/1/2019 16:02:00,no,1,mu,nee,male,fat,sunshine,no obligations,artificial intelligence,3.0,5.0,1995.0,23.0,5.0,6.0,65.0,22.0
4/1/2019 16:02:00,no,0,mu,nee,male,neither,hookers,cocaine,finance,6.0,5.0,1995.0,8.0,100.0,7.0,0.0,24.0
4/1/2019 16:02:00,no,1,mu,ja,male,neither,if i accomplish all the goal i had prefixed for that day,if i don't have to postpone anything,computer science,6.0,13.0,195.0,0.0,50.0,3.14159265359,20.0,3.0
4/1/2019 16:02:00,yes,1,mu,nee,female,slim,sun,time with friends,artificial intelligence,3.0,7.0,1995.0,1.0,50.0,6674336895322579.0,40.0,24.0
4/1/2019 16:02:00,yes,0,sigma,nee,female,fat,sunny weather,good company,bioinformatics and systems biology,26.0,8.0,1996.0,1.0,60.0,5.0,15.0,22.0
4/1/2019 16:02:01,no,0,mu,nee,female,neither,sunny,friends&beer,econometrics and operations research,21.0,2.0,1996.0,0.0,20.0,1.0,50.0,0.0
4/1/2019 16:01:59,yes,unknown,mu,unknown,female,fat,sunny weather,a smooth day,business administration/business analytics,28.0,12.0,1994.0,1.0,0.0,3.33,70.0,0.0
4/1/2019 16:02:01,no,0,mu,nee,female,slim,nice food,no studying,health sciences,5.0,11.0,1996.0,2.0,0.5,8.0,10.0,1.0
4/1/2019 16:02:02,yes,0,mu,nee,male,unknown,sunny weather,weekend,computer science,3.0,4.0,1996.0,3.0,100470.0,7.0,101.0,23.0
4/1/2019 16:02:02,yes,0,mu,ja,female,fat,sun shine,pet,business administration/business analytics,3.0,8.0,1996.0,3.0,5.0,7.0,0.0,2.0
4/1/2019 16:02:02,yes,0,mu,ja,male,neither,enough food.,the sun in the afternoon.,business administration/business analytics,3.0,8.0,1995.0,400.0,80.0,3.14,70.45,23.0
4/1/2019 16:02:03,yes,1,mu,ja,male,neither,no class,no work,computer science,3.0,8.0,1995.0,400.0,12.0,,9999999999999.0,
4/1/2019 16:02:02,yes,1,mu,ja,male,neither,nothing to do,o,business administration/business analytics,8.0,8.0,1995.0,5.0,100475.0,1.0,0.0,
4/1/2019 16:02:02,yes,1,mu,ja,male,fat,head,food,artificial intelligence,13.0,1.0,1995.0,7.0,1004700.21,7.0,34.0,3.0
4/1/2019 16:02:02,yes,0,mu,nee,male,neither,it being productive,having time to do everything,stochastics and financial mathematics,28.0,11.0,1995.0,1.0,100471.0,2.0,60.0,23.0
4/1/2019 16:02:02,no,0,mu,nee,male,slim,get money,food,finance,28.0,4.0,1996.0,3.0,0.0,7.0,30.0,24.0
4/1/2019 16:02:03,yes,0,mu,ja,male,neither,board games,beer,information sciences,28.0,4.0,1996.0,2.0,60.0,42.0,0.0,22.0
4/1/2019 16:02:03,yes,1,mu,ja,female,i have no idea what you are talking about,good food,nice weather,artificial intelligence,8.0,1.0,1997.0,2.0,100.0,3.0,50.0,1.0
4/1/2019 16:02:04,yes,1,mu,ja,male,fat,nobody bothers me,sun,information sciences,1.0,1.0,1971.0,4.0,2.0,3736536379120.0,10.0,2.0
4/1/2019 16:02:04,yes,1,mu,ja,male,fat,beer,sex,business administration/business analytics,1.0,1.0,1994.0,1.0,66.0,12.0,20.0,23.0
4/1/2019 16:02:04,no,0,mu,nee,male,slim,money,food,computer science,4.0,9.0,1995.0,8.0,80.0,4.0,50.0,0.0
4/1/2019 16:02:04,yes,0,mu,ja,male,i have no idea what you are talking about,football,nice food,business administration/business analytics,31.0,10.0,1995.0,1.0,99.0,9.0,0.0,23.0
4/1/2019 16:02:04,no,0,unknown,nee,male,fat,good relationships that day,having learned something usefull,econometrics and operations research,17.0,7.0,1995.0,4.0,10.0,313.0,50.0,0.0
4/1/2019 16:02:04,yes,0,mu,ja,male,i have no idea what you are talking about,the number of tasks i was able to complete.,had a meaningful conversation ,information sciences,9.0,1.0,1995.0,8.0,0.0,9.0,42.0,4.0
4/1/2019 16:02:04,no,1,mu,nee,male,fat,the sun,working out,econometrics and operations research,1.0,10.0,1991.0,0.0,0.2,8.0,23.0,20.0
4/1/2019 16:02:05,no,1,mu,ja,male,slim,good weather,shuqi,computer science,1.0,10.0,1995.0,2.0,100.0,6.0,3.0,2.0
4/1/2019 16:02:05,yes,1,mu,ja,male,neither,having no exam,flipping tables,other,0.0,0.0,0.0,5.0,,3.0,9000.0,2.0
4/1/2019 16:02:05,no,1,mu,ja,female,neither,relax,good meal,computer science,26.0,2.0,0.0,2.0,1.0,2.0,50.0,2.0
4/1/2019 16:02:06,no,0,mu,nee,male,slim,sporten ,thuis komen,finance,24.0,4.0,1996.0,4.0,10.0,7.0,0.0,0.0
4/1/2019 16:02:06,no,0,mu,nee,female,i have no idea what you are talking about,not sitting in a room with 400 students,no 9 am lectures,computational science,30.0,11.0,1992.0,8.0,0.22,7.0,30.0,2.0
4/1/2019 16:02:06,no,0,sigma,nee,male,neither,meeting up with nice people,good weather,computational science,11.0,6.0,1993.0,1.0,1.0,9.0,5.0,1.0
4/1/2019 16:02:06,no,0,sigma,ja,male,unknown,good weather ,nothing to worry about ,bioinformatics and systems biology,4.0,2.0,1993.0,8.0,10.0,7.0,99.0,24.0
4/1/2019 16:02:06,no,unknown,mu,nee,male,i have no idea what you are talking about,data bitches,blow,finance,1.0,1.0,1993.0,2.0,1.0,1.0,100.0,23.0
4/1/2019 16:02:07,yes,0,mu,nee,female,neither,nice wheater,hobby,business administration/business analytics,19.0,10.0,1995.0,2.0,0.25,4.0,20.0,23.0
4/1/2019 16:02:07,yes,1,mu,ja,male,i have no idea what you are talking about,no obligations,games,econometrics and operations research,21.0,8.0,1996.0,0.0,0.5,7.0,75.0,1.0
4/1/2019 16:02:07,yes,0,mu,ja,male,neither,nice weather,no deadlines,business administration/business analytics,17.0,9.0,1996.0,2.0,30.0,8.0,60.0,23.0
4/1/2019 16:02:07,yes,0,sigma,ja,female,i have no idea what you are talking about,relaxing,family,bioinformatics and systems biology,17.0,9.0,1994.0,10.0,50.0,2.0,90.0,4.0
4/1/2019 16:02:08,yes,1,mu,ja,male,fat,day at the beach,the sun,artificial intelligence,11.0,4.0,1995.0,3.0,2.0,7.0,15.0,1.0
4/1/2019 16:02:09,yes,0,mu,nee,female,fat,sun,nice food,business administration/business analytics,13.0,11.0,1995.0,1.0,60.0,4.0,25.0,23.0
4/1/2019 16:02:09,yes,0,mu,ja,male,fat,it being the weekend,good weather,information sciences,30.0,7.0,1995.0,3.0,20.0,6.0,20.0,23.0
4/1/2019 16:02:08,yes,0,mu,nee,male,fat,no lecture,no deadlines in the near future,business administration/business analytics,21.0,5.0,1996.0,8.0,2.0,1.0,43.0,23.0
4/1/2019 16:02:11,no,0,mu,nee,male,fat,zonnige dag,f1 race,econometrics and operations research,22.0,1.0,4.0,1.0,10.0,3.14150692,67.0,23.0
4/1/2019 16:02:12,yes,0,mu,nee,male,neither,sunshine,productivity,artificial intelligence,19.0,10.0,1995.0,5.0,1.0,5.0,5.0,3.0
4/1/2019 16:02:11,no,0,sigma,nee,female,neither,favourite person,good sleep,humanities research,9.0,6.0,1989.0,2.0,17.0,9.0,55.0,2.0
4/1/2019 16:02:12,unknown,0,sigma,ja,male,i have no idea what you are talking about,warmth,. ,computational science,4.0,9.0,1995.0,2.0,1.0,491995.0,90.0,24.0
4/1/2019 16:02:13,no,1,mu,nee,male,i have no idea what you are talking about,good weather,good grades,computer science,10.0,8.0,1995.0,3.0,1.0,5.0,5.0,2.0
4/1/2019 16:02:14,yes,1,sigma,nee,male,neither,day off,pasta,artificial intelligence,12.0,1.0,1995.0,0.0,99.0,1.0,0.0,24.0
4/1/2019 16:02:14,no,1,unknown,ja,female,fat,no class,good weather,computer science,10.0,5.0,1995.0,3.0,100.0,5.0,20.0,4.0
4/1/2019 16:02:15,yes,1,mu,ja,male,fat,sunshine,swimming,computational science,10.0,7.0,1994.0,7.0,4.7,5.0,7.0,1.0
4/1/2019 16:02:15,no,1,mu,ja,male,i have no idea what you are talking about,sun,food,computer science,10.0,7.0,1994.0,5.0,212.765,7.0,100000000000.0,1.0
4/1/2019 16:02:16,no,1,mu,ja,male,neither,sunny day of relaxation,eating delicious food ,computer science,21.0,9.0,1994.0,6.0,20.0,7.0,10.0,3.0
4/1/2019 16:02:16,yes,0,mu,nee,male,slim,no lecture,time for sports,computational science,17.0,7.0,1996.0,2.0,77.0,7.0,17.0,1.0
4/1/2019 16:02:16,yes,1,mu,ja,female,fat,good people,wine,computer science,20.0,3.0,1996.0,2.0,,9.0,103.0,4.0
4/1/2019 16:02:18,yes,0,mu,nee,male,fat,not monday,yes,artificial intelligence,7.0,4.0,1996.0,3.0,40.0,3.0,55.0,2.0
4/1/2019 16:02:20,yes,1,mu,nee,unknown,fat,time for: reading/music/training,being with a loved one,computational science,27.0,3.0,1992.0,35.0,101.0,9.999989999999999,30.0,1.0
4/1/2019 16:02:21,yes,1,mu,ja,male,neither,sun,food,bioinformatics and systems biology,27.0,3.0,1994.0,6.0,1.0,8.0,10.0,2.0
4/1/2019 16:02:24,yes,1,mu,ja,female,i have no idea what you are talking about,beer,petting dog (preferably more than one),computer science,20.0,2.0,1996.0,7.0,50.0,8.0,100.0,3.0
4/1/2019 16:02:23,no,0,mu,nee,male,neither,goud,music,computational science,14.0,4.0,1996.0,8.0,1.0,5.0,200.0,22.0
4/1/2019 16:02:24,yes,1,mu,ja,male,neither,sun,football game,computer science,16.0,9.0,1996.0,3.0,3.0,3.0,15.0,2.0
4/1/2019 16:02:25,yes,1,mu,nee,male,fat,much sleep,winning,business administration/business analytics,25.0,3.0,1996.0,2.0,1.0,8.0,10.0,23.0
4/1/2019 16:02:25,yes,1,sigma,ja,male,i have no idea what you are talking about,a nice hike,a lot of interesting work done ,artificial intelligence,25.0,7.0,1994.0,1.0,0.0,832795585298.0,15.0,3.0
4/1/2019 16:02:29,no,0,sigma,ja,male,slim,football ,mo money ,computer science,1.0,1.0,2030.0,77.0,,7.0,200.0,0.0
4/1/2019 16:02:39,yes,0,mu,nee,male,fat,temperature,free time,business administration/business analytics,4.0,9.0,1994.0,10.0,0.5,3.0,50.0,1.0
4/1/2019 16:02:40,no,0,mu,nee,male,fat,nice company,new experiences,computational science,14.0,4.0,1993.0,9.0,0.25,8.8888,34.0,23.0
4/1/2019 16:02:44,no,0,mu,nee,female,i have no idea what you are talking about,having friends around,laughing,computational science,8.0,4.0,1993.0,5.0,0.25,3.0,60.0,23.0
4/1/2019 16:02:45,yes,1,mu,ja,male,fat,good data mining grade,pizza,business administration/business analytics,9.0,4.0,1996.0,9.0,10.0,7.0,60.0,23.0
4/1/2019 16:02:55,yes,0,mu,ja,male,slim,good coffee,italian vineyards,business administration/business analytics,9.0,10.0,1996.0,4.0,0.1,1.0,99.9,22.0
4/1/2019 16:02:56,no,0,mu,ja,male,fat,arsenal wins,sports,computer science,21.0,10.0,1995.0,80.0,100.0,10.0,0.0,2.0
4/1/2019 16:03:51,no,1,sigma,ja,male,fat,eating chocolate,not being fat,artificial intelligence,20.0,11.0,1990.0,,100.0,42.0,80.0,2.0
4/1/2019 16:31:16,no,unknown,sigma,nee,unknown,slim,chocolate ,poepen,psychology,14.0,7.0,1998.0,50.0,100.0,79.0,98.0,1.0
4/1/2019 16:53:39,yes,1,mu,ja,female,neither,sunshine,coffee,artificial intelligence,25.0,11.0,1994.0,5.0,100.0,5.0,55.0,0.0
